Physican Demographics,,,,,,Current Treatment ,,,,,,,,,,,,,,,,,,Physician perceptions of product attributes for treatment of episodic migraine,,,,,,,,,,,,Physician perception of products currently available in the market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physician initial reactions to RELIEVE product information,,,,,,,,,,,,,Estimated future use of RELEIVE and existing treatments,,,,,,,,,Physician attitudes for treatment of migraine,,,,,,,,,
HCP ID,Primary Medical  Specialty,Years in practice,Primary Practice Setting,Number of patients personally managed in a typical month for all conditions,Number of migraine patients personally managed in a typical month,Out of migraine patients personally managed in a typical month (% patients),,Treatment type for episodic migraine patients personally managed in a typical month (% patients),,,,Treatment type for chronic migraine patients personally managed in a typical month (% patients),,,,% episodic migraine patients receiving below acute tx,,,,,,,,"Importance of product attributes when selecting an acute treatment for episodic migraine patients, on a scale of 1-7 where 1 is “Not at all important” and 7 is “Extremely important”",,,,,,,,,,,,"Level of satisfaction with each of the following acute treatment options for episodic migraine headache, on a scale of 1 to 7, where 1 is ""Not at all satisfied"" and 7 is ""Extremely satisfied’",,,,,"Performance of NSAIDs (Rx or OTC) on below product attributes for acute treatment of episodic migraine, on a scale of 1 to 7, where 1 means “Does not perform well at all” and 7 means “Performs extremely well”",,,,,,,,,,,,"Performance of Triptans on below product attributes for acute treatment of episodic migraine, on a scale of 1 to 7, where 1 means “Does not perform well at all” and 7 means “Performs extremely well”",,,,,,,,,,,,"Performance of Opioids on below product attributes for acute treatment of episodic migraine, on a scale of 1 to 7, where 1 means “Does not perform well at all” and 7 means “Performs extremely well”",,,,,,,,,,,,"Performance of Barbituates on below product attributes for acute treatment of episodic migraine, on a scale of 1 to 7, where 1 means “Does not perform well at all” and 7 means “Performs extremely well”",,,,,,,,,,,,"Likelihood to prescribe 'RELIEVE', on a scale of 1-7 where 1 is “Not at all likely” and 7 is “Extremely likely”","Performance of RELIEVE on below product attributes for acute treatment of episodic migraine, on a scale of 1 to 7, where 1 means “Does not perform well at all” and 7 means “Performs extremely well”",,,,,,,,,,,,% episodic migraine patients receiving below acute tx when RELIEVE is also available in the market,,,,,,,,,"Physician's level of agrrement  on below treatment related attitudes/perceptions, on a 1 to 7 scale where 1 is “completely disagree” and 7 is “completely agree”",,,,,,,,,
,,,,,,"% experience episodic migraine, defined as an average of 0-14 headache days per month","% experience chronic migraine, defined as an average of 15+ headache days per month with 8 of the headache days being migrainous",% Acute treatment only,% Preventive treatment only,% Acute and preventive treatment,% No treatment for migraine,% Acute treatment only,% Preventive treatment only,% Acute and preventive treatment,% No treatment for migraine,"Rx or OTC NSAIDs (e.g., naproxen, ibuprofen)","Triptans (e.g., sumatriptan, rizatriptan)",Triptan+naproxen fixed dose combination,"Ergotamine therapy (e.g., Ergotamine, Dihydroergotamine)","Opioid therapy (e.g., naloxone)","Barbiturate therapy (e.g., Fioricet, Fiorinal)",Other OTC pain medications,Other treatments,% of patients that achieve pain RELIEF (reduction from moderate or severe pain to mild or no pain),"% of patients that achieve pain FREEDOM (reduction from mild, moderate or severe pain to no pain)","% of patients that show an improvement in the most common migraine associated symptoms (photophobia, phonophobia, and nausea)",Time to onset of pain relief,Ability to sustain response long-term (i.e. duration of pain relief or pain freedom),Side effects,"Route of administration (oral conventional tablet, orally dissolving tablet, sub-cutaneous injection, nasal spray, etc.)",Mechanism of action,Discontinuation rates ,Risk of medication overuse headache (MOH) or rebound headache,Your familiarity with treatment,Efficacy regardless of when the drug is administered during the headache phase,Rx or OTC NSAIDs,Triptans,Ergotamine therapy,Opioids,"Barbiturates (Fioricet, Fiorinal, etc.)",% of patients that achieve pain RELIEF (reduction from moderate or severe pain to mild or no pain),"% of patients that achieve pain FREEDOM (reduction from mild, moderate or severe pain to no pain)","% of patients that show an improvement in the most common migraine associated symptoms (photophobia, phonophobia, and nausea)",Time to onset of pain relief,Ability to sustain response long-term (i.e. duration of pain relief or pain freedom),Side effects,"Route of administration (oral conventional tablet, orally dissolving tablet, sub-cutaneous injection, nasal spray, etc.)",Mechanism of action,Discontinuation rates ,Risk of medication overuse headache (MOH) or rebound headache,Your familiarity with treatment,Efficacy regardless of when the drug is administered during the headache phase,% of patients that achieve pain RELIEF (reduction from moderate or severe pain to mild or no pain),"% of patients that achieve pain FREEDOM (reduction from mild, moderate or severe pain to no pain)","% of patients that show an improvement in the most common migraine associated symptoms (photophobia, phonophobia, and nausea)",Time to onset of pain relief,Ability to sustain response long-term (i.e. duration of pain relief or pain freedom),Side effects,"Route of administration (oral conventional tablet, orally dissolving tablet, sub-cutaneous injection, nasal spray, etc.)",Mechanism of action,Discontinuation rates ,Risk of medication overuse headache (MOH) or rebound headache,Your familiarity with treatment,Efficacy regardless of when the drug is administered during the headache phase,% of patients that achieve pain RELIEF (reduction from moderate or severe pain to mild or no pain),"% of patients that achieve pain FREEDOM (reduction from mild, moderate or severe pain to no pain)","% of patients that show an improvement in the most common migraine associated symptoms (photophobia, phonophobia, and nausea)",Time to onset of pain relief,Ability to sustain response long-term (i.e. duration of pain relief or pain freedom),Side effects,"Route of administration (oral conventional tablet, orally dissolving tablet, sub-cutaneous injection, nasal spray, etc.)",Mechanism of action,Discontinuation rates ,Risk of medication overuse headache (MOH) or rebound headache,Your familiarity with treatment,Efficacy regardless of when the drug is administered during the headache phase,% of patients that achieve pain RELIEF (reduction from moderate or severe pain to mild or no pain),"% of patients that achieve pain FREEDOM (reduction from mild, moderate or severe pain to no pain)","% of patients that show an improvement in the most common migraine associated symptoms (photophobia, phonophobia, and nausea)",Time to onset of pain relief,Ability to sustain response long-term (i.e. duration of pain relief or pain freedom),Side effects,"Route of administration (oral conventional tablet, orally dissolving tablet, sub-cutaneous injection, nasal spray, etc.)",Mechanism of action,Discontinuation rates ,Risk of medication overuse headache (MOH) or rebound headache,Your familiarity with treatment,Efficacy regardless of when the drug is administered during the headache phase,,% of patients that achieve pain RELIEF (reduction from moderate or severe pain to mild or no pain),"% of patients that achieve pain FREEDOM (reduction from mild, moderate or severe pain to no pain)","% of patients that show an improvement in the most common migraine associated symptoms (photophobia, phonophobia, and nausea)",Time to onset of pain relief,Ability to sustain response long-term (i.e. duration of pain relief or pain freedom),Side effects,"Route of administration (oral conventional tablet, orally dissolving tablet, sub-cutaneous injection, nasal spray, etc.)",Mechanism of action,Discontinuation rates ,Risk of medication overuse headache (MOH) or rebound headache,Your familiarity with treatment,Efficacy regardless of when the drug is administered during the headache phase,RELIEVE,"Rx or OTC NSAIDs (e.g., naproxen, ibuprofen)","Triptans (e.g., sumatriptan, rizatriptan)",Triptan+naproxen fixed dose combination,"Ergotamine therapy (e.g., Ergotamine, Dihydroergotamine)","Opioid therapy (e.g., naloxone)","Barbiturate therapy (e.g., Fioricet, Fiorinal)",Other OTC pain medications,Other treatments (Please specify),"Assuming all else is equal, a subcutaneous product would be significantly preferred over an intravenous product",An acute treatment administered as an IV infusion would be economically beneficial to my practice.,I would be willing to work through significant insurance hurdles in order to prescribe Product X to my migraine patients,Side effect profile is something that prevents me from prescribing triptans as much as I would otherwise,I typically initiate treatment at the minimally effective dose when treating migraine,I see my migraine patients several times per year (every 2-3 months),My patients are compliant and always take their acute migraine medications when I tell them to ,I feel that my patients are properly educated as to how to properly take their acute treatment(s) for migraine,I feel that triptans and ergots are not sufficiently efficacious for the acute treatment of migraine in a significant portion of my patients ,Patients who are contraindicated to triptans have a high unmet need with regard to acute treatments for migraine
357,General Physician,13,Academic or teaching Hospital,300,40,60%,40%,50%,0%,50%,0%,10%,30%,60%,0%,50%,50%,0%,0%,0%,0%,0%,0%,7,7,7,7,7,7,6,5,6,7,5,7,4,6,,,,5,5,3,4,5,5,6,4,6,5,7,5,6,6,6,6,6,4,6,5,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,6,,,5,6,5,,,,6,25%,40%,35%,0%,0%,0%,0%,0%,0%,4,5,6,7,7,4,4,4,4,6
365,Neurologist,11,"Office-based, group practice",200,50,85%,15%,95%,0%,5%,0%,30%,0%,70%,0%,30%,80%,20%,1%,0%,0%,5%,0%,6,5,4,7,6,3,5,3,4,6,5,5,3,5,4,,,4,5,5,5,5,4,5,4,6,6,6,6,4,4,4,5,5,5,4,3,5,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,,,6,5,4,,,,4,15%,30%,70%,15%,1%,0%,0%,0%,0%,5,3,3,5,3,3,3,5,5,5
368,Neurologist,6,Community Hospital,250,50,70%,30%,35%,10%,50%,5%,0%,5%,90%,5%,25%,15%,25%,15%,5%,15%,0%,0%,6,7,5,6,6,6,5,4,5,5,4,7,5,5,6,3,4,6,3,5,7,5,3,6,5,5,5,7,5,5,6,5,6,5,4,6,5,5,4,7,6,5,3,3,5,3,3,6,3,3,5,7,4,4,4,4,6,4,3,4,4,4,1,7,6,5,5,5,5,,,5,6,6,,,,6,10%,25%,15%,20%,10%,5%,15%,0%,0%,6,5,6,3,5,5,4,5,4,6
369,General Physician,8,"Office-based, group practice",100,80,75%,25%,40%,0%,20%,40%,0%,50%,50%,0%,75%,40%,0%,0%,0%,25%,0%,0%,6,2,4,5,5,5,4,5,4,5,6,4,6,5,,,5,6,4,4,6,4,4,4,5,4,4,7,4,6,4,4,5,4,3,4,4,4,4,5,4,,,,,,,,,,,,,4,4,4,4,2,2,4,3,3,4,5,4,4,4,3,4,,,3,4,3,,,,4,10%,75%,40%,0%,0%,0%,25%,0%,0%,5,5,3,6,5,5,4,4,5,5
372,Neurologist,24,"Office-based, group practice",225,130,70%,30%,20%,45%,30%,5%,15%,50%,25%,10%,25%,40%,20%,25%,15%,5%,5%,0%,7,6,6,7,5,7,5,1,2,4,5,4,3,5,5,1,1,4,4,3,4,3,3,5,2,3,6,7,4,7,6,6,5,7,6,6,6,5,6,7,5,4,6,4,7,6,1,5,2,2,1,7,5,3,3,5,5,3,1,6,2,1,4,7,3,6,7,5,6,,,6,7,6,,,,7,25%,15%,40%,20%,25%,5%,5%,5%,0%,7,2,5,3,7,6,4,6,4,7
373,Neurologist,19,"Office-based, group practice",300,60,30%,70%,30%,20%,50%,0%,0%,20%,80%,0%,20%,60%,20%,20%,0%,0%,0%,0%,7,5,5,6,7,6,6,5,5,6,5,7,3,7,6,,,4,3,3,5,3,7,7,4,4,3,7,4,6,7,7,6,6,4,5,7,5,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,7,6,7,7,,,5,7,7,,,,7,40%,10%,40%,20%,20%,0%,0%,0%,0%,7,5,7,5,7,7,6,7,7,7
375,Neurologist,17,"Office-based, solo practice ",700,70,85%,15%,75%,5%,10%,10%,40%,10%,45%,5%,35%,40%,30%,10%,5%,15%,10%,0%,7,7,7,6,7,5,4,3,5,5,7,7,5,6,4,5,5,5,5,5,6,5,6,6,5,6,3,7,5,6,6,6,6,6,5,5,5,5,5,7,6,5,5,5,6,4,4,5,4,4,4,7,5,5,5,5,5,5,4,5,5,4,4,7,5,5,5,5,5,,,5,6,5,,,,5,20%,30%,35%,30%,8%,4%,13%,8%,0%,5,6,4,5,6,6,6,6,5,6
376,General Physician,6,"Office-based, group practice",240,20,70%,30%,75%,5%,15%,5%,10%,30%,60%,0%,60%,5%,5%,5%,5%,10%,10%,0%,7,7,6,5,7,6,6,3,5,7,6,7,5,5,5,4,6,5,4,4,4,4,5,7,4,5,2,7,2,6,4,5,6,4,4,4,2,3,4,4,6,5,5,2,4,2,1,5,4,2,1,5,6,5,6,6,4,6,4,6,4,4,2,5,4,5,5,6,6,,,5,5,5,,,,6,40%,30%,10%,10%,5%,0%,5%,0%,0%,6,4,3,5,7,5,4,6,5,6
377,General Physician,25,"Office-based, solo practice ",540,45,65%,35%,15%,15%,65%,5%,10%,25%,65%,0%,10%,60%,10%,5%,5%,5%,5%,0%,7,6,6,6,7,6,5,5,6,6,6,6,5,6,3,4,5,6,6,5,6,5,5,6,5,5,5,7,5,6,6,6,7,6,5,5,6,5,6,7,6,4,5,5,6,5,3,5,2,4,7,6,5,5,5,5,5,5,4,5,5,5,6,5,4,6,7,7,6,,,6,7,7,,,,7,20%,10%,40%,10%,5%,5%,5%,5%,0%,7,2,4,6,5,7,5,5,6,7
378,General Physician,21,"Office-based, group practice",400,75,40%,60%,10%,20%,40%,30%,25%,35%,20%,20%,35%,30%,25%,20%,20%,5%,5%,0%,6,5,7,6,6,7,5,5,6,7,6,7,6,6,7,7,4,6,7,6,6,6,6,7,6,7,6,7,6,6,6,6,7,7,6,7,6,7,6,6,7,6,5,4,5,4,5,5,5,4,7,5,4,3,3,4,3,3,3,3,4,5,4,4,3,6,6,7,6,,,7,7,7,,,,6,35%,20%,0%,25%,10%,15%,0%,5%,0%,5,7,7,7,6,7,7,7,7,7
379,General Physician,9,"Office-based, group practice",400,30,40%,60%,20%,25%,35%,20%,25%,40%,30%,5%,30%,20%,15%,25%,10%,0%,0%,0%,4,6,4,3,7,5,6,6,7,4,6,6,4,7,3,6,,6,5,7,7,6,2,5,5,6,6,5,4,7,4,6,6,7,4,3,6,5,5,4,6,6,4,3,7,2,5,5,7,7,6,6,5,,,,,,,,,,,,,5,3,2,4,,,3,2,2,,,,5,20%,15%,5%,15%,20%,15%,10%,0%,0%,7,5,4,2,5,3,7,7,7,6
385,Neurologist,12,Academic or teaching Hospital,100,50,50%,50%,20%,20%,30%,30%,20%,20%,30%,30%,20%,20%,20%,20%,20%,0%,0%,0%,4,5,4,4,3,3,1,3,5,6,4,6,3,6,5,4,,5,4,3,4,5,4,3,5,4,3,4,5,5,4,3,4,4,3,4,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,,,,,,,,,,,,,4,6,4,2,,,5,7,4,,,,5,10%,10%,20%,20%,20%,20%,0%,0%,0%,5,5,6,5,5,4,5,6,5,6
387,General Physician,20,"Office-based, group practice",300,20,80%,20%,70%,10%,20%,0%,10%,10%,80%,0%,6%,60%,15%,0%,2%,2%,15%,0%,7,7,7,7,7,6,5,5,7,7,7,5,4,5,,1,2,5,4,5,4,5,6,5,5,6,4,7,2,6,6,6,5,5,5,6,5,4,6,7,2,5,4,5,4,4,2,5,2,3,1,7,3,4,4,4,4,3,2,5,2,3,6,2,3,7,6,6,6,,,7,6,6,,,,6,54%,6%,30%,5%,0%,0%,0%,5%,0%,7,1,2,3,3,6,3,7,4,7
392,Neurologist,15,"Office-based, group practice",500,90,60%,40%,20%,10%,70%,0%,5%,20%,75%,0%,8%,32%,41%,9%,2%,3%,5%,0%,6,7,6,6,6,6,5,5,5,7,6,6,3,4,3,2,2,2,2,3,3,3,3,3,5,5,5,6,3,2,3,3,3,2,3,3,6,3,6,7,3,2,2,2,3,2,4,3,6,4,6,7,2,3,5,2,3,3,3,2,5,3,6,6,5,7,6,7,6,,,2,7,7,,,,6,50%,8%,20%,10%,5%,2%,1%,4%,0%,7,6,6,3,6,3,5,5,5,6
398,General Physician,25,"Office-based, group practice",500,100,70%,30%,40%,10%,30%,20%,10%,40%,40%,10%,60%,60%,40%,60%,10%,10%,0%,0%,7,6,6,6,5,5,5,3,5,4,5,5,4,5,5,4,4,5,4,5,6,3,6,5,4,4,5,6,5,5,5,5,6,4,4,6,5,5,5,6,5,6,5,4,6,3,4,6,4,4,4,6,6,4,4,3,3,3,3,4,3,3,3,5,3,3,4,3,4,,,3,4,4,,,,4,10%,50%,60%,40%,60%,10%,10%,0%,0%,5,3,3,4,4,4,3,4,4,5
400,General Physician,20,"Office-based, group practice",530,200,30%,70%,40%,0%,50%,10%,10%,0%,90%,0%,30%,90%,5%,0%,5%,15%,0%,0%,7,7,7,7,7,6,5,5,5,5,7,7,5,6,,5,4,5,5,5,5,5,5,7,6,5,5,7,5,6,6,6,6,6,6,7,7,5,5,7,6,5,5,5,5,5,5,7,5,5,5,7,5,4,4,4,4,4,4,7,5,4,4,7,4,7,7,7,7,,,6,7,7,,,,7,75%,20%,50%,5%,0%,0%,5%,0%,0%,6,3,7,5,7,7,5,5,7,7
404,General Physician,21,"Office-based, group practice",530,45,80%,20%,65%,0%,30%,5%,0%,0%,100%,0%,40%,75%,0%,0%,10%,15%,0%,0%,6,6,6,4,3,5,5,2,3,3,5,4,4,5,,2,4,3,4,2,3,3,5,5,2,4,5,7,4,5,6,6,5,4,3,5,6,3,3,7,5,5,3,2,5,2,3,3,3,5,1,7,5,3,3,4,3,2,3,2,2,4,2,2,3,6,5,3,6,,,7,5,6,,,,4,60%,40%,75%,0%,0%,10%,15%,0%,0%,7,1,6,5,4,6,4,4,6,7
406,General Physician,13,"Office-based, solo practice ",100,20,75%,25%,90%,0%,10%,0%,0%,75%,25%,0%,45%,30%,0%,10%,0%,15%,0%,0%,7,7,7,5,7,7,4,4,5,6,6,6,3,6,5,,5,5,3,3,3,3,6,5,3,4,3,6,2,6,5,7,5,5,6,7,4,5,3,7,6,,,,,,,,,,,,,7,5,5,6,5,3,6,4,4,3,5,5,5,7,5,6,,,6,5,5,,,,6,25%,10%,20%,10%,25%,0%,10%,0%,0%,7,7,2,4,5,6,2,6,5,6
409,General Physician,30,"Office-based, group practice",500,50,90%,10%,25%,0%,75%,0%,0%,0%,100%,0%,25%,95%,0%,5%,10%,10%,0%,0%,7,7,5,6,5,4,5,6,4,6,3,6,5,7,5,4,5,4,4,5,6,5,6,7,5,5,3,6,5,7,7,7,7,7,7,7,6,6,7,7,7,5,5,5,5,5,5,7,5,5,2,7,6,5,5,5,5,5,6,7,5,6,1,6,5,7,6,6,6,,,6,6,6,,,,6,65%,25%,95%,0%,5%,5%,5%,0%,0%,5,2,5,2,4,5,4,5,4,6
416,General Physician,14,"Office-based, group practice",355,30,80%,20%,90%,0%,10%,0%,35%,0%,65%,0%,85%,70%,35%,10%,3%,2%,0%,0%,7,6,6,7,7,5,5,3,4,5,3,6,3,6,5,1,3,4,4,4,5,3,6,7,4,6,6,7,3,6,6,7,6,6,5,6,5,5,4,7,6,5,4,4,6,5,2,6,3,3,1,7,6,4,5,3,4,4,3,4,3,2,3,6,3,6,5,6,4,,,4,5,6,,,,5,25%,85%,70%,20%,7%,2%,2%,0%,0%,4,7,5,2,5,6,4,5,4,6
1403,General Physician,19,"Office-based, group practice",350,20,95%,5%,20%,20%,50%,10%,10%,30%,40%,20%,25%,25%,20%,33%,30%,25%,10%,0%,6,7,6,7,7,6,4,2,3,6,2,7,4,6,6,6,5,4,3,5,3,6,3,7,6,5,7,7,5,5,6,5,6,6,3,5,5,4,4,5,5,5,5,5,7,6,5,5,6,4,7,7,5,5,6,5,6,4,4,5,7,4,7,7,5,6,5,6,6,,,7,7,5,,,,6,20%,20%,10%,9%,15%,16%,10%,0%,0%,7,4,6,7,5,7,4,5,7,7
2407,Neurologist,18,"Office-based, group practice",350,75,60%,40%,40%,30%,20%,10%,25%,35%,30%,10%,50%,50%,0%,0%,0%,15%,30%,0%,6,7,7,7,7,7,7,6,6,6,7,7,6,6,,,4,6,5,6,5,5,5,7,7,6,4,7,5,6,6,6,6,5,5,6,6,6,5,7,5,,,,,,,,,,,,,4,5,5,4,4,4,5,4,3,4,4,4,6,6,6,7,,,5,7,5,,,,5,35%,40%,50%,0%,0%,0%,10%,20%,0%,6,4,5,6,6,6,6,6,3,7
2410,Neurologist,11,"Office-based, group practice",200,60,50%,50%,30%,35%,35%,0%,30%,35%,35%,0%,0%,20%,20%,20%,20%,20%,0%,0%,6,6,6,7,7,7,6,6,6,7,6,6,,7,6,7,6,,,,,,,,,,,,,6,6,6,6,6,7,7,7,7,7,6,6,7,7,7,6,6,6,6,7,7,6,6,6,6,7,7,6,7,6,6,7,6,6,7,6,6,6,6,7,,,6,6,7,,,,6,20%,20%,20%,20%,10%,10%,0%,0%,0%,6,6,6,5,5,6,5,6,5,6
2411,General Physician,18,Community Hospital,180,30,70%,30%,25%,20%,25%,30%,30%,25%,30%,15%,40%,20%,5%,5%,5%,10%,15%,0%,7,7,6,6,7,6,6,7,7,6,6,6,5,6,6,6,5,5,6,5,4,5,5,4,6,5,5,7,5,6,5,4,5,5,6,5,5,6,6,5,6,5,6,6,5,7,5,5,6,6,4,7,5,5,7,7,7,6,7,6,6,6,6,7,6,7,6,7,7,,,7,7,6,,,,7,30%,20%,10%,5%,5%,5%,10%,15%,0%,7,7,7,7,7,7,7,7,7,7
2412,General Physician,10,"Office-based, group practice",400,100,50%,50%,50%,50%,0%,0%,50%,50%,0%,0%,20%,20%,10%,20%,10%,10%,10%,0%,7,6,6,6,5,7,6,5,6,6,6,6,6,5,5,6,6,5,5,4,5,5,5,5,6,5,5,6,5,5,5,5,5,6,5,6,6,6,5,5,6,6,4,5,6,5,6,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,6,6,6,4,4,4,,,3,5,4,,,,3,5%,15%,20%,10%,20%,10%,10%,10%,0%,5,5,5,6,5,6,5,6,5,5
2413,General Physician,33,"Office-based, group practice",400,25,95%,5%,80%,0%,20%,0%,20%,0%,80%,0%,0%,80%,0%,0%,0%,10%,10%,0%,7,7,7,6,7,6,6,5,5,6,5,6,,6,,,5,,,,,,,,,,,,,6,6,6,6,6,5,6,4,6,7,7,5,,,,,,,,,,,,,5,5,5,4,5,4,4,4,3,2,5,4,6,4,4,4,,,6,7,6,,,,6,30%,0%,80%,0%,0%,0%,10%,10%,0%,5,4,6,2,4,6,4,6,4,7
2418,General Physician,25,"Office-based, group practice",200,20,75%,25%,10%,55%,15%,20%,10%,45%,40%,5%,40%,15%,10%,5%,5%,10%,10%,5%,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,5,4,4,5,5,5,5,5,4,3,6,5,5,4,4,3,4,4,3,4,4,4,5,4,4,5,5,3,5,3,4,5,3,4,6,5,5,5,5,5,5,4,4,5,4,4,6,5,4,7,7,7,7,,,7,7,7,,,,7,90%,5%,0%,0%,0%,0%,0%,0%,5%,1,1,7,7,4,7,4,7,7,7
2424,General Physician,24,"Office-based, solo practice ",600,20,99%,1%,50%,20%,30%,0%,50%,20%,30%,0%,50%,50%,5%,0%,5%,5%,5%,0%,6,6,6,6,6,6,6,6,6,6,7,6,5,5,,5,3,6,5,6,6,6,6,6,5,5,5,6,5,5,6,5,6,5,5,5,5,6,6,5,6,5,5,5,5,5,6,5,5,6,5,5,4,5,4,5,5,4,5,6,5,5,5,5,5,6,5,5,6,,,5,5,6,,,,5,33%,35%,35%,5%,0%,5%,5%,5%,0%,5,1,5,6,5,6,5,6,6,5
2439,General Physician,6,"Office-based, group practice",300,50,50%,50%,40%,20%,35%,5%,25%,35%,35%,5%,25%,50%,0%,5%,25%,15%,0%,0%,6,5,5,5,5,3,3,4,3,3,4,6,4,6,3,3,4,5,6,5,5,4,4,6,5,4,5,6,5,6,6,6,5,5,4,6,5,4,3,6,5,5,4,5,4,5,3,3,3,4,3,6,4,4,4,4,3,5,3,4,3,3,2,5,4,7,6,6,6,,,5,4,6,,,,6,70%,20%,25%,0%,0%,15%,5%,0%,0%,5,6,6,3,3,6,5,3,6,6
2442,General Physician,20,"Office-based, group practice",400,30,75%,25%,85%,0%,10%,5%,15%,0%,85%,0%,80%,30%,5%,5%,2%,2%,0%,0%,5,6,5,6,7,5,5,1,5,6,5,6,4,5,5,5,5,4,3,5,5,4,7,7,5,5,4,7,3,4,5,5,7,4,4,5,5,5,6,7,5,5,4,6,5,5,1,7,4,4,2,5,5,4,4,4,5,4,1,5,5,5,3,5,5,4,4,3,4,,,2,5,4,,,,3,6%,79%,29%,4%,4%,1%,1%,0%,0%,5,4,4,5,7,5,3,5,5,7
2447,General Physician,19,"Office-based, group practice",250,25,50%,50%,25%,25%,25%,25%,25%,25%,25%,25%,50%,50%,0%,0%,0%,0%,0%,0%,6,5,5,5,5,6,6,4,4,6,6,6,4,5,,,,4,3,3,3,3,5,4,4,3,4,6,2,5,5,4,5,3,4,5,4,5,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,,,5,4,4,,,,4,2%,48%,50%,0%,0%,0%,0%,0%,0%,5,1,1,5,6,6,5,5,3,4
2448,General Physician,25,"Office-based, group practice",500,30,85%,15%,50%,0%,50%,0%,0%,0%,100%,0%,60%,98%,5%,0%,0%,35%,0%,0%,4,4,5,5,4,5,5,5,4,5,4,5,4,6,,,5,3,2,3,3,3,4,6,4,2,3,6,4,6,5,6,6,5,4,6,6,5,5,6,6,,,,,,,,,,,,,4,4,2,4,4,3,5,4,3,4,4,4,4,4,4,5,,,3,6,4,,,,4,10%,50%,98%,5%,0%,0%,35%,0%,0%,6,6,7,5,6,5,4,6,3,6
2451,Neurologist,22,"Office-based, group practice",150,80,35%,65%,15%,15%,70%,0%,0%,10%,90%,0%,25%,60%,5%,5%,0%,0%,5%,0%,7,7,7,7,7,7,6,6,7,7,6,7,5,5,5,,,5,5,5,5,4,5,5,4,5,4,6,5,5,5,5,6,5,5,6,5,5,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,7,6,7,6,,,6,5,6,,,,6,25%,15%,45%,5%,5%,0%,0%,5%,0%,6,4,5,6,6,5,5,5,4,7
2452,Neurologist,26,"Office-based, group practice",200,45,75%,25%,60%,20%,10%,10%,20%,40%,40%,0%,20%,50%,5%,10%,5%,10%,0%,0%,7,4,5,5,3,6,6,4,3,4,6,6,4,5,3,1,2,5,4,5,4,2,4,2,3,4,6,7,4,5,4,5,6,3,6,7,5,2,6,6,1,1,3,1,2,2,7,5,1,1,7,1,2,3,4,4,1,2,6,3,2,1,7,7,4,3,5,5,4,,,7,5,2,,,,6,20%,10%,45%,0%,10%,5%,10%,0%,0%,4,5,5,5,6,4,4,4,5,5
2453,Neurologist,6,Academic or teaching Hospital,250,60,75%,25%,25%,25%,45%,5%,5%,50%,40%,5%,35%,35%,0%,5%,0%,20%,5%,0%,5,6,5,6,5,5,5,3,6,6,6,5,5,5,3,,4,4,5,5,6,5,5,5,4,6,4,4,4,5,4,5,5,5,5,4,4,5,4,5,5,,,,,,,,,,,,,5,4,4,4,4,5,5,5,5,5,5,4,5,5,5,5,,,4,5,4,,,,4,20%,30%,30%,0%,0%,0%,15%,5%,0%,4,3,3,4,5,3,5,5,6,4
2455,Neurologist,16,"Office-based, group practice",350,90,55%,45%,10%,2%,85%,3%,3%,2%,93%,2%,10%,55%,15%,15%,12%,15%,10%,0%,6,7,6,6,6,6,5,5,4,5,6,6,4,6,5,5,5,5,5,5,5,5,6,6,5,6,5,6,5,6,6,6,6,6,5,6,6,5,6,6,5,6,6,5,5,6,5,6,5,5,4,6,6,6,6,5,5,5,5,6,5,5,5,6,5,7,6,6,5,,,6,6,7,,,,6,35%,10%,45%,15%,12%,10%,12%,5%,0%,4,4,6,3,5,6,5,5,5,6
2457,General Physician,11,"Office-based, group practice",200,20,60%,40%,20%,30%,40%,10%,5%,25%,70%,0%,65%,30%,0%,0%,0%,5%,0%,0%,5,5,5,4,4,5,5,5,5,4,4,5,5,5,,,3,5,4,5,6,5,4,7,5,3,5,7,5,5,5,5,4,6,5,6,6,5,3,6,5,,,,,,,,,,,,,5,3,5,5,4,2,5,2,5,4,5,4,5,7,5,5,,,7,7,6,,,,7,20%,55%,25%,0%,0%,0%,0%,0%,0%,5,5,5,5,5,4,4,5,6,5
2458,Neurologist,17,"Office-based, group practice",240,150,65%,35%,20%,40%,40%,0%,0%,70%,30%,0%,30%,80%,0%,0%,0%,5%,0%,0%,6,6,6,5,6,6,5,5,6,5,5,6,5,5,,,4,4,4,5,4,5,6,5,6,6,4,7,5,5,6,5,6,5,4,6,6,5,5,7,4,,,,,,,,,,,,,4,5,3,5,3,3,4,3,4,1,6,4,7,5,6,5,,,4,4,7,,,,4,20%,30%,70%,0%,0%,0%,5%,0%,0%,6,3,6,5,4,5,4,6,5,7
